id_venda,id_produto,nome_produto,quantidade,preco_unitario,data_venda
634,103,Produto C,4,64.79,2024-11-13
635,101,Produto A,8,28.48,2024-11-17
636,104,Produto D,1,46.31,2024-11-01
637,103,Produto C,2,15.97,2024-11-08
638,104,Produto D,10,66.25,2024-11-24
639,104,Produto D,7,60.48,2024-11-05
640,101,Produto A,6,27.15,2024-11-11
641,103,Produto C,4,27.72,2024-12-01
642,103,Produto C,3,11.03,2024-11-29
643,104,Produto D,9,84.32,2024-11-29
644,102,Produto B,1,85.0,2024-11-04
645,103,Produto C,7,90.52,2024-12-01
646,104,Produto D,7,30.86,2024-11-30
647,105,Produto E,3,47.21,2024-11-26
648,102,Produto B,10,56.88,2024-11-07
649,104,Produto D,9,5.48,2024-11-30
650,103,Produto C,7,83.94,2024-11-01
651,104,Produto D,5,40.29,2024-11-25
652,104,Produto D,8,64.23,2024-11-04
653,104,Produto D,4,60.96,2024-11-12
654,105,Produto E,7,84.57,2024-11-07
655,101,Produto A,9,93.12,2024-11-04
656,101,Produto A,4,18.14,2024-11-16
657,103,Produto C,1,16.67,2024-11-26
658,105,Produto E,1,37.84,2024-11-21
659,102,Produto B,3,60.68,2024-11-24
660,101,Produto A,9,16.32,2024-11-26
661,105,Produto E,4,24.86,2024-11-03
662,104,Produto D,7,22.88,2024-11-23
663,101,Produto A,1,26.03,2024-11-22
664,103,Produto C,9,46.22,2024-11-20
665,102,Produto B,2,54.26,2024-11-30
666,103,Produto C,1,41.92,2024-11-28
667,103,Produto C,8,16.65,2024-11-20
668,103,Produto C,2,51.72,2024-11-15
669,101,Produto A,1,32.76,2024-11-19
670,104,Produto D,1,34.14,2024-11-26
671,105,Produto E,8,8.13,2024-11-21
672,104,Produto D,10,70.85,2024-11-14
673,103,Produto C,2,8.06,2024-11-18
674,101,Produto A,7,63.75,2024-11-27
675,102,Produto B,7,79.64,2024-11-29
676,101,Produto A,10,31.71,2024-11-22
677,104,Produto D,10,80.25,2024-11-22
678,105,Produto E,9,30.14,2024-11-30
679,105,Produto E,9,70.57,2024-11-13
680,102,Produto B,8,92.66,2024-11-27
681,103,Produto C,10,12.63,2024-11-21
682,105,Produto E,5,79.86,2024-11-10
683,105,Produto E,3,39.33,2024-11-23
684,101,Produto A,1,44.04,2024-12-01
685,101,Produto A,1,42.06,2024-11-30
686,102,Produto B,7,96.23,2024-11-23
687,104,Produto D,4,87.34,2024-11-29
688,102,Produto B,9,22.89,2024-11-19
689,102,Produto B,1,46.74,2024-11-01
690,101,Produto A,7,53.85,2024-11-29
691,102,Produto B,8,53.39,2024-11-10
692,105,Produto E,2,99.0,2024-11-02
693,103,Produto C,6,21.22,2024-11-02
694,104,Produto D,1,75.02,2024-11-27
695,102,Produto B,7,90.99,2024-11-25
696,105,Produto E,3,53.02,2024-11-20
697,104,Produto D,4,38.47,2024-11-01
698,101,Produto A,6,77.34,2024-11-07
699,105,Produto E,4,40.42,2024-11-12
700,104,Produto D,9,79.99,2024-11-11
701,103,Produto C,2,62.18,2024-11-07
702,102,Produto B,6,82.73,2024-11-02
703,105,Produto E,10,35.44,2024-11-20
704,102,Produto B,8,41.74,2024-11-30
705,101,Produto A,2,90.45,2024-11-12
706,102,Produto B,7,26.21,2024-11-24
707,102,Produto B,10,82.81,2024-11-02
708,103,Produto C,1,53.16,2024-11-12
709,105,Produto E,8,25.6,2024-11-09
710,103,Produto C,9,66.18,2024-11-01
711,101,Produto A,5,88.4,2024-11-04
712,101,Produto A,5,7.66,2024-11-26
713,105,Produto E,3,18.64,2024-11-26
714,101,Produto A,1,78.15,2024-11-01
715,103,Produto C,7,5.98,2024-11-04
716,105,Produto E,2,43.03,2024-11-20
717,104,Produto D,10,22.14,2024-11-28
718,104,Produto D,9,95.76,2024-11-30
719,103,Produto C,6,39.68,2024-11-10
720,105,Produto E,8,99.01,2024-11-04
721,104,Produto D,4,62.07,2024-11-02
722,102,Produto B,7,10.95,2024-11-07
723,105,Produto E,4,51.4,2024-11-04
724,104,Produto D,10,17.26,2024-11-04
725,104,Produto D,4,88.75,2024-11-01
726,101,Produto A,5,10.42,2024-11-20
727,101,Produto A,4,93.86,2024-11-06
728,105,Produto E,9,94.37,2024-11-21
729,102,Produto B,6,56.81,2024-11-15
730,102,Produto B,9,55.34,2024-11-27
731,101,Produto A,9,61.22,2024-11-12
732,101,Produto A,3,72.99,2024-11-30
733,101,Produto A,7,9.41,2024-11-03
734,105,Produto E,10,10.8,2024-11-28
735,104,Produto D,7,55.69,2024-11-08
736,104,Produto D,6,59.39,2024-11-28
737,103,Produto C,9,12.46,2024-11-11
738,102,Produto B,10,26.59,2024-11-15
739,104,Produto D,6,19.4,2024-11-18
740,105,Produto E,1,86.84,2024-11-24
741,105,Produto E,5,83.12,2024-11-02
742,104,Produto D,6,83.17,2024-11-17
743,103,Produto C,5,15.17,2024-11-17
744,104,Produto D,5,95.35,2024-11-14
745,104,Produto D,8,34.95,2024-11-10
746,104,Produto D,10,8.87,2024-11-06
747,102,Produto B,7,81.25,2024-11-28
748,103,Produto C,3,47.36,2024-11-23
749,105,Produto E,7,20.45,2024-11-20
750,103,Produto C,7,70.51,2024-11-15
751,104,Produto D,6,33.7,2024-11-02
752,101,Produto A,10,61.26,2024-11-04
753,102,Produto B,2,31.04,2024-11-23
754,105,Produto E,8,76.27,2024-11-15
755,105,Produto E,9,46.9,2024-11-18
756,102,Produto B,6,16.62,2024-11-02
757,101,Produto A,9,10.39,2024-11-30
758,101,Produto A,2,6.87,2024-11-26
759,102,Produto B,3,78.75,2024-11-06
760,101,Produto A,3,28.15,2024-11-08
761,105,Produto E,3,21.19,2024-11-05
762,104,Produto D,2,80.89,2024-11-07
763,103,Produto C,1,45.72,2024-11-11
764,103,Produto C,7,18.48,2024-11-29
765,103,Produto C,1,62.93,2024-11-15
766,105,Produto E,5,80.91,2024-11-16
767,104,Produto D,9,83.3,2024-11-01
768,104,Produto D,9,43.17,2024-11-02
769,102,Produto B,3,8.44,2024-11-18
770,104,Produto D,1,48.85,2024-11-19
771,101,Produto A,6,30.13,2024-11-18
772,103,Produto C,1,57.92,2024-11-03
773,105,Produto E,4,20.96,2024-11-13
774,102,Produto B,6,79.29,2024-11-03
775,104,Produto D,2,97.6,2024-11-05
776,105,Produto E,6,99.62,2024-12-01
777,103,Produto C,9,14.8,2024-11-18
778,104,Produto D,8,11.39,2024-11-26
779,102,Produto B,7,77.42,2024-11-03
780,103,Produto C,5,47.11,2024-11-17
781,105,Produto E,8,13.49,2024-11-21
782,102,Produto B,7,31.36,2024-11-17
783,105,Produto E,6,26.37,2024-11-05
784,102,Produto B,5,73.81,2024-11-01
785,101,Produto A,5,68.08,2024-11-24
786,105,Produto E,7,64.26,2024-11-18
787,105,Produto E,8,44.24,2024-11-04
788,105,Produto E,4,56.02,2024-11-12
789,102,Produto B,4,56.32,2024-11-30
790,102,Produto B,5,39.44,2024-11-28
791,105,Produto E,3,81.71,2024-11-22
792,104,Produto D,4,52.78,2024-11-30
793,104,Produto D,9,84.45,2024-11-20
794,105,Produto E,7,53.59,2024-11-30
795,105,Produto E,3,70.57,2024-11-22
796,105,Produto E,1,92.74,2024-11-14
797,103,Produto C,1,11.07,2024-11-29
798,105,Produto E,9,7.85,2024-11-18
799,105,Produto E,6,8.98,2024-11-22
800,101,Produto A,10,99.88,2024-11-04
801,101,Produto A,10,36.79,2024-11-01
802,103,Produto C,4,11.22,2024-11-08
803,104,Produto D,3,32.92,2024-11-04
804,101,Produto A,5,83.33,2024-11-28
805,104,Produto D,8,54.05,2024-11-28
806,105,Produto E,2,62.66,2024-11-09
807,105,Produto E,7,94.93,2024-11-04
808,104,Produto D,2,98.89,2024-11-24
809,102,Produto B,4,55.78,2024-11-10
810,104,Produto D,2,79.47,2024-11-13
811,103,Produto C,10,65.89,2024-11-20
812,103,Produto C,8,31.13,2024-12-01
813,103,Produto C,10,24.89,2024-11-13
814,105,Produto E,5,41.76,2024-11-22
815,103,Produto C,6,78.67,2024-11-07
816,105,Produto E,9,40.72,2024-11-05
817,105,Produto E,10,67.05,2024-11-18
818,103,Produto C,5,75.85,2024-11-02
819,102,Produto B,1,60.34,2024-11-05
820,105,Produto E,10,72.25,2024-11-27
821,105,Produto E,4,65.36,2024-11-16
822,103,Produto C,1,12.08,2024-11-15
823,103,Produto C,5,33.95,2024-11-21
824,103,Produto C,4,15.41,2024-11-22
825,101,Produto A,10,26.31,2024-11-15
826,104,Produto D,8,17.88,2024-11-16
827,105,Produto E,2,22.58,2024-11-26
828,101,Produto A,3,80.25,2024-11-06
829,105,Produto E,5,42.1,2024-11-09
830,101,Produto A,8,27.34,2024-11-23
831,104,Produto D,10,42.54,2024-11-30
832,102,Produto B,6,20.33,2024-11-16
833,102,Produto B,8,70.99,2024-11-06
834,101,Produto A,6,69.02,2024-11-22
835,105,Produto E,1,60.98,2024-11-13
836,103,Produto C,5,76.82,2024-11-08
837,101,Produto A,9,44.71,2024-11-08
838,103,Produto C,9,31.48,2024-11-18
839,103,Produto C,9,34.47,2024-11-25
840,105,Produto E,10,32.89,2024-11-06
841,102,Produto B,7,76.91,2024-11-20
842,104,Produto D,7,57.84,2024-11-07
843,101,Produto A,5,84.9,2024-11-04
844,102,Produto B,8,70.27,2024-11-07
845,105,Produto E,9,77.82,2024-11-13
846,101,Produto A,9,13.14,2024-11-11
847,102,Produto B,4,99.49,2024-11-26
848,103,Produto C,7,15.78,2024-11-12
849,104,Produto D,3,14.31,2024-11-03
850,101,Produto A,3,72.33,2024-11-15
851,105,Produto E,5,59.06,2024-11-26
852,103,Produto C,7,85.64,2024-11-20
853,102,Produto B,2,30.48,2024-11-24
854,102,Produto B,9,74.26,2024-11-04
855,101,Produto A,3,97.87,2024-11-09
856,104,Produto D,2,29.57,2024-11-23
857,105,Produto E,10,48.72,2024-11-21
858,103,Produto C,4,63.0,2024-11-03
859,103,Produto C,6,11.1,2024-11-27
860,104,Produto D,5,11.05,2024-11-30
861,104,Produto D,10,49.74,2024-11-27
862,102,Produto B,2,40.6,2024-12-01
863,103,Produto C,1,26.53,2024-11-28
864,102,Produto B,9,45.62,2024-11-25
865,101,Produto A,3,29.5,2024-11-29
866,101,Produto A,1,50.29,2024-11-23
867,101,Produto A,3,36.97,2024-11-21
868,104,Produto D,3,48.69,2024-11-06
869,102,Produto B,3,10.68,2024-11-06
870,101,Produto A,3,75.76,2024-11-19
871,101,Produto A,7,98.2,2024-11-02
872,102,Produto B,7,15.7,2024-11-01
873,104,Produto D,3,97.71,2024-11-15
874,103,Produto C,10,40.5,2024-11-23
875,101,Produto A,9,83.12,2024-11-03
876,104,Produto D,2,57.55,2024-11-20
877,103,Produto C,8,71.11,2024-11-16
878,104,Produto D,10,90.38,2024-11-30
879,103,Produto C,10,40.12,2024-11-16
880,102,Produto B,2,51.12,2024-11-06
881,101,Produto A,9,64.51,2024-11-04
882,102,Produto B,7,84.96,2024-11-13
883,102,Produto B,1,85.68,2024-11-09
884,104,Produto D,5,57.72,2024-11-05
885,103,Produto C,7,87.81,2024-11-09
886,105,Produto E,6,34.8,2024-11-18
887,102,Produto B,4,26.25,2024-11-03
888,102,Produto B,5,49.0,2024-12-01
889,105,Produto E,4,90.33,2024-11-08
890,104,Produto D,10,27.45,2024-11-26
891,102,Produto B,8,30.37,2024-11-20
892,105,Produto E,7,88.98,2024-11-01
893,101,Produto A,10,18.6,2024-11-19
894,102,Produto B,2,91.21,2024-11-19
895,101,Produto A,7,46.8,2024-11-05
896,101,Produto A,3,65.35,2024-11-08
897,103,Produto C,3,19.89,2024-11-23
898,104,Produto D,1,61.18,2024-11-09
899,102,Produto B,10,64.48,2024-11-18
900,102,Produto B,2,43.09,2024-11-10
901,105,Produto E,1,50.01,2024-11-07
902,101,Produto A,10,96.62,2024-11-25
903,104,Produto D,5,27.56,2024-11-30
904,104,Produto D,10,42.72,2024-11-20
905,104,Produto D,10,78.65,2024-11-30
906,105,Produto E,5,94.06,2024-11-20
907,101,Produto A,10,44.19,2024-11-21
908,102,Produto B,9,18.04,2024-11-02
909,103,Produto C,1,18.14,2024-11-30
910,102,Produto B,9,5.72,2024-11-23
911,105,Produto E,4,63.42,2024-11-12
912,104,Produto D,5,94.15,2024-11-28
913,102,Produto B,9,57.36,2024-11-12
914,101,Produto A,3,24.64,2024-11-20
915,103,Produto C,4,92.58,2024-11-28
916,104,Produto D,9,41.64,2024-11-29
917,102,Produto B,8,36.38,2024-11-14
918,104,Produto D,10,23.44,2024-11-08
919,102,Produto B,9,88.5,2024-11-09
920,104,Produto D,4,34.44,2024-11-22
921,105,Produto E,5,68.81,2024-11-24
922,101,Produto A,5,45.35,2024-11-04
923,103,Produto C,2,73.99,2024-11-16
924,102,Produto B,9,13.49,2024-11-28
925,103,Produto C,8,33.39,2024-11-04
926,105,Produto E,7,83.12,2024-11-21
927,105,Produto E,1,42.06,2024-11-15
928,103,Produto C,5,85.09,2024-11-25
929,105,Produto E,6,62.6,2024-11-09
930,101,Produto A,10,60.1,2024-11-02
931,102,Produto B,2,8.89,2024-11-24
932,102,Produto B,9,74.52,2024-11-24
933,105,Produto E,7,13.0,2024-11-07
934,103,Produto C,8,32.32,2024-11-05
935,101,Produto A,8,81.09,2024-12-01
936,101,Produto A,1,74.98,2024-11-11
937,103,Produto C,9,83.83,2024-11-04
938,103,Produto C,8,72.36,2024-11-28
939,103,Produto C,8,34.21,2024-11-01
940,102,Produto B,6,91.43,2024-11-17
941,101,Produto A,2,93.19,2024-11-21
942,103,Produto C,9,48.75,2024-11-30
943,105,Produto E,5,15.11,2024-11-22
944,102,Produto B,8,28.87,2024-11-01
945,104,Produto D,10,89.44,2024-11-06
946,101,Produto A,6,53.77,2024-11-16
947,103,Produto C,5,65.42,2024-11-23
948,104,Produto D,2,89.85,2024-11-27
949,104,Produto D,7,46.77,2024-12-01
950,102,Produto B,8,39.06,2024-11-06
951,105,Produto E,7,17.33,2024-11-29
952,105,Produto E,6,68.89,2024-11-05
953,102,Produto B,2,40.94,2024-11-08
954,104,Produto D,7,67.62,2024-11-14
955,103,Produto C,5,41.63,2024-11-24
956,105,Produto E,1,72.12,2024-11-14
957,102,Produto B,1,93.78,2024-11-02
958,103,Produto C,5,70.35,2024-11-22
959,101,Produto A,9,61.13,2024-11-01
960,105,Produto E,6,53.86,2024-11-01
961,105,Produto E,2,49.59,2024-11-09
962,104,Produto D,9,93.08,2024-11-20
963,101,Produto A,9,59.35,2024-11-16
964,101,Produto A,9,73.14,2024-11-27
965,104,Produto D,6,35.63,2024-11-15
966,105,Produto E,9,33.55,2024-11-22
967,103,Produto C,4,65.59,2024-11-21
968,104,Produto D,8,43.4,2024-11-18
969,103,Produto C,7,28.1,2024-11-01
970,105,Produto E,6,73.27,2024-11-12
971,103,Produto C,1,80.65,2024-11-16
972,102,Produto B,6,86.45,2024-11-13
973,104,Produto D,10,55.12,2024-11-30
974,102,Produto B,3,85.25,2024-11-01
975,103,Produto C,10,19.39,2024-11-11
976,101,Produto A,9,50.61,2024-11-24
977,102,Produto B,5,61.91,2024-11-12
978,105,Produto E,6,62.01,2024-11-17
979,102,Produto B,1,90.96,2024-11-17
980,102,Produto B,6,94.78,2024-11-18
981,102,Produto B,2,47.07,2024-11-11
982,103,Produto C,5,82.6,2024-11-04
983,103,Produto C,7,49.34,2024-11-13
984,102,Produto B,10,58.48,2024-11-24
985,104,Produto D,4,73.4,2024-11-15
986,105,Produto E,8,32.28,2024-11-29
987,101,Produto A,7,79.79,2024-11-24
988,103,Produto C,7,91.68,2024-11-11
989,105,Produto E,6,11.86,2024-11-11
990,101,Produto A,5,50.06,2024-11-11
991,101,Produto A,4,27.78,2024-11-01
992,102,Produto B,7,28.25,2024-11-08
993,101,Produto A,3,98.68,2024-11-27
994,103,Produto C,7,61.92,2024-11-16
995,105,Produto E,3,42.12,2024-11-21
996,104,Produto D,1,88.55,2024-11-21
997,104,Produto D,6,17.68,2024-11-27
998,103,Produto C,7,40.42,2024-11-07
999,103,Produto C,4,97.1,2024-12-01
1000,105,Produto E,8,11.03,2024-11-26
1001,104,Produto D,2,65.29,2024-11-27
1002,103,Produto C,4,45.88,2024-11-12
1003,103,Produto C,1,52.86,2024-11-24
1004,101,Produto A,10,49.79,2024-11-10
1005,103,Produto C,9,66.36,2024-11-27
1006,104,Produto D,7,56.59,2024-11-01
1007,102,Produto B,4,21.82,2024-11-27
1008,104,Produto D,7,8.87,2024-11-04
1009,103,Produto C,2,80.26,2024-11-23
1010,105,Produto E,10,80.26,2024-11-22
1011,105,Produto E,3,20.02,2024-11-26
1012,105,Produto E,6,14.04,2024-11-27
1013,104,Produto D,8,86.88,2024-11-01
1014,102,Produto B,9,54.49,2024-11-25
1015,103,Produto C,2,45.02,2024-11-11
1016,102,Produto B,2,54.27,2024-11-14
1017,102,Produto B,7,71.3,2024-11-29
1018,103,Produto C,4,77.78,2024-11-16
1019,101,Produto A,5,35.56,2024-11-06
1020,104,Produto D,10,76.99,2024-11-03
1021,105,Produto E,7,70.01,2024-11-26
1022,102,Produto B,4,44.85,2024-11-29
1023,101,Produto A,5,27.19,2024-11-11
1024,102,Produto B,10,92.88,2024-11-25
1025,102,Produto B,3,67.98,2024-11-23
1026,102,Produto B,1,76.39,2024-11-29
1027,101,Produto A,9,53.48,2024-11-26
1028,102,Produto B,2,45.12,2024-11-06
1029,105,Produto E,1,39.52,2024-11-18
1030,101,Produto A,4,60.61,2024-11-27
1031,101,Produto A,7,18.01,2024-11-07
1032,105,Produto E,8,64.02,2024-11-03
1033,105,Produto E,10,91.78,2024-11-22
1034,103,Produto C,5,63.21,2024-11-07
1035,104,Produto D,4,11.8,2024-11-30
1036,103,Produto C,3,82.44,2024-11-30
1037,102,Produto B,9,77.56,2024-11-03
1038,104,Produto D,5,14.78,2024-11-02
1039,103,Produto C,4,21.29,2024-11-11
1040,102,Produto B,9,73.95,2024-11-21
1041,101,Produto A,4,75.45,2024-11-21
1042,105,Produto E,3,43.48,2024-11-10
1043,103,Produto C,8,16.61,2024-11-26
1044,103,Produto C,3,83.35,2024-11-29
1045,104,Produto D,5,92.64,2024-11-08
1046,105,Produto E,5,99.63,2024-11-17
1047,102,Produto B,2,82.87,2024-11-18
1048,104,Produto D,9,71.14,2024-11-18
1049,105,Produto E,8,7.73,2024-11-05
1050,103,Produto C,3,76.19,2024-11-15
1051,105,Produto E,2,33.83,2024-11-15
1052,101,Produto A,7,5.94,2024-11-22
1053,105,Produto E,8,71.21,2024-11-11
1054,105,Produto E,3,57.64,2024-11-21
1055,102,Produto B,6,16.98,2024-11-05
1056,105,Produto E,6,90.25,2024-11-13
1057,105,Produto E,1,42.14,2024-11-28
1058,101,Produto A,8,38.85,2024-11-08
1059,105,Produto E,8,45.4,2024-11-21
1060,101,Produto A,8,31.59,2024-11-05
1061,105,Produto E,5,20.56,2024-11-30
1062,105,Produto E,9,27.82,2024-11-02
1063,103,Produto C,7,35.25,2024-11-04
1064,102,Produto B,6,48.88,2024-11-02
1065,104,Produto D,10,11.78,2024-11-11
1066,105,Produto E,4,8.96,2024-11-18
1067,101,Produto A,8,45.34,2024-11-13
1068,105,Produto E,3,60.41,2024-11-11
1069,105,Produto E,1,23.31,2024-11-07
1070,103,Produto C,5,28.13,2024-11-03
1071,101,Produto A,2,7.17,2024-11-14
1072,101,Produto A,3,32.56,2024-11-30
1073,105,Produto E,5,69.62,2024-11-02
1074,102,Produto B,4,89.1,2024-11-24
1075,102,Produto B,6,9.06,2024-11-11
1076,104,Produto D,4,79.24,2024-11-13
1077,103,Produto C,6,86.76,2024-11-09
1078,104,Produto D,10,98.71,2024-11-23
1079,105,Produto E,4,79.03,2024-11-08
1080,104,Produto D,3,90.62,2024-11-05
1081,101,Produto A,4,42.89,2024-11-08
1082,104,Produto D,10,62.45,2024-11-20
1083,105,Produto E,7,44.0,2024-11-03
1084,104,Produto D,10,9.28,2024-11-23
1085,104,Produto D,6,64.81,2024-11-10
1086,105,Produto E,9,58.21,2024-11-15
1087,102,Produto B,2,31.44,2024-11-11
1088,104,Produto D,5,92.84,2024-11-23
1089,105,Produto E,2,66.15,2024-11-03
1090,101,Produto A,10,27.7,2024-11-01
1091,101,Produto A,10,57.75,2024-11-30
1092,101,Produto A,1,36.9,2024-11-30
1093,103,Produto C,5,36.37,2024-11-09
1094,105,Produto E,9,18.53,2024-11-18
1095,105,Produto E,1,45.38,2024-11-12
1096,105,Produto E,9,73.77,2024-11-05
1097,101,Produto A,7,41.43,2024-11-27
1098,104,Produto D,8,80.7,2024-11-13
1099,105,Produto E,8,51.21,2024-11-23
1100,101,Produto A,4,70.32,2024-11-17
1101,101,Produto A,3,70.12,2024-11-22
1102,103,Produto C,10,65.02,2024-11-26
1103,105,Produto E,8,15.19,2024-11-21
1104,103,Produto C,8,35.71,2024-11-05
1105,104,Produto D,10,11.6,2024-11-04
1106,102,Produto B,10,67.04,2024-11-27
1107,105,Produto E,9,83.02,2024-11-21
1108,102,Produto B,6,56.02,2024-11-30
1109,101,Produto A,8,64.33,2024-11-01
1110,103,Produto C,6,34.25,2024-11-24
1111,101,Produto A,5,32.76,2024-11-05
1112,101,Produto A,2,24.18,2024-11-29
1113,101,Produto A,5,32.53,2024-11-04
1114,102,Produto B,10,92.54,2024-11-24
1115,103,Produto C,3,66.75,2024-11-20
1116,104,Produto D,10,22.82,2024-11-29
1117,103,Produto C,6,47.34,2024-11-14
1118,102,Produto B,10,51.46,2024-11-17
1119,103,Produto C,3,96.55,2024-11-14
1120,103,Produto C,10,62.89,2024-11-15
1121,101,Produto A,1,39.21,2024-11-16
1122,101,Produto A,8,66.38,2024-11-20
1123,104,Produto D,10,46.63,2024-11-27
1124,101,Produto A,9,37.78,2024-11-09
1125,101,Produto A,6,13.87,2024-11-04
1126,102,Produto B,10,84.75,2024-11-05
1127,103,Produto C,8,34.03,2024-11-17
1128,104,Produto D,9,65.52,2024-11-07
1129,105,Produto E,1,9.46,2024-11-29
1130,103,Produto C,2,43.34,2024-11-26
1131,103,Produto C,5,99.44,2024-11-16
1132,101,Produto A,8,84.19,2024-11-05
1133,105,Produto E,9,19.29,2024-11-02
1134,105,Produto E,5,21.8,2024-11-12
1135,102,Produto B,4,41.94,2024-11-01
1136,102,Produto B,3,5.02,2024-11-21
1137,104,Produto D,4,26.74,2024-11-11
1138,104,Produto D,1,68.65,2024-11-15
1139,101,Produto A,9,25.27,2024-11-30
1140,103,Produto C,7,60.11,2024-11-25
1141,104,Produto D,7,86.67,2024-11-01
1142,105,Produto E,1,86.87,2024-11-03
1143,101,Produto A,6,20.81,2024-11-23
1144,103,Produto C,3,31.59,2024-11-17
1145,102,Produto B,4,19.05,2024-11-27
1146,103,Produto C,9,29.83,2024-11-07
1147,105,Produto E,4,91.22,2024-11-21
1148,104,Produto D,10,50.52,2024-11-01
1149,102,Produto B,5,15.32,2024-11-25
1150,101,Produto A,5,67.1,2024-12-01
1151,104,Produto D,3,90.75,2024-11-27
1152,101,Produto A,2,50.31,2024-11-08
1153,103,Produto C,8,96.35,2024-11-02
1154,102,Produto B,8,78.81,2024-12-01
1155,103,Produto C,3,46.0,2024-11-10
1156,104,Produto D,8,37.36,2024-11-08
1157,104,Produto D,4,45.2,2024-11-19
1158,103,Produto C,9,9.41,2024-11-05
1159,105,Produto E,4,21.93,2024-11-28
1160,103,Produto C,7,45.67,2024-11-20
1161,105,Produto E,7,78.9,2024-11-23
1162,103,Produto C,9,57.03,2024-11-29
1163,105,Produto E,8,42.3,2024-11-20
1164,101,Produto A,1,40.59,2024-11-26
1165,105,Produto E,9,69.89,2024-11-09
1166,101,Produto A,2,17.61,2024-11-28
1167,105,Produto E,1,94.22,2024-11-21
1168,102,Produto B,9,88.14,2024-11-08
1169,104,Produto D,6,10.0,2024-11-16
1170,103,Produto C,9,6.81,2024-11-06
1171,103,Produto C,7,19.15,2024-11-07
1172,104,Produto D,8,23.65,2024-11-01
1173,104,Produto D,4,91.84,2024-11-01
1174,105,Produto E,7,55.06,2024-11-04
1175,101,Produto A,8,77.08,2024-11-25
1176,103,Produto C,4,85.52,2024-11-22
1177,103,Produto C,5,80.43,2024-11-25
1178,103,Produto C,8,44.05,2024-11-11
1179,101,Produto A,8,97.18,2024-11-20
1180,103,Produto C,10,63.0,2024-11-05
1181,104,Produto D,8,71.3,2024-11-17
1182,105,Produto E,1,38.2,2024-11-25
1183,102,Produto B,6,71.83,2024-11-22
1184,105,Produto E,4,63.64,2024-11-18
1185,105,Produto E,3,88.42,2024-12-01
1186,104,Produto D,9,43.02,2024-11-12
1187,105,Produto E,5,18.39,2024-11-06
1188,105,Produto E,10,73.8,2024-11-04
1189,102,Produto B,7,72.9,2024-11-08
1190,102,Produto B,10,17.66,2024-11-30
1191,102,Produto B,2,62.21,2024-11-05
1192,103,Produto C,7,55.97,2024-11-03
1193,102,Produto B,7,62.69,2024-11-30
1194,104,Produto D,2,91.3,2024-11-16
1195,102,Produto B,4,80.84,2024-11-26
1196,104,Produto D,5,97.17,2024-11-18
1197,104,Produto D,1,80.48,2024-11-21
1198,103,Produto C,5,51.07,2024-11-28
1199,103,Produto C,9,57.62,2024-11-02
1200,102,Produto B,10,29.08,2024-11-19
1201,101,Produto A,4,49.64,2024-11-07
1202,103,Produto C,4,48.37,2024-11-19
1203,103,Produto C,3,6.62,2024-11-20
1204,104,Produto D,1,71.27,2024-11-13
1205,103,Produto C,7,85.63,2024-11-22
1206,101,Produto A,4,14.55,2024-12-01
1207,103,Produto C,10,26.51,2024-11-11
1208,104,Produto D,4,21.92,2024-11-06
1209,101,Produto A,4,37.58,2024-11-28
1210,103,Produto C,1,75.38,2024-11-22
1211,101,Produto A,9,87.48,2024-11-04
1212,101,Produto A,1,62.65,2024-11-15
1213,102,Produto B,3,6.0,2024-11-28
